name,type,start_time,duration,"mosi","miso"
"SPI SO","result",2.332619,0.000915625,0x00,0xB8
"SPI SI","result",2.332619,0.000915625,0x30,0x00
"SPI SO","result",2.33406683,0.000915583333,0x00,0xDF
"SPI SI","result",2.33406683,0.000915583333,0x9A,0x00
"SPI SO","result",2.33548817,0.000915625,0x00,0x3F
"SPI SI","result",2.33548817,0.000915625,0x35,0x00
"SPI SO","result",2.33693592,0.000915666667,0x00,0x9C
"SPI SI","result",2.33693592,0.000915666667,0x18,0x00
"SPI SO","result",2.33835738,0.000915541667,0x00,0xF8
"SPI SI","result",2.33835738,0.000915541667,0xB0,0x00
"SPI SO","result",2.33980504,0.000915666667,0x00,0x1F
"SPI SI","result",2.33980504,0.000915666667,0x1A,0x00
"SPI SO","result",2.34122654,0.0009155,0x00,0xFF
"SPI SI","result",2.34122654,0.0009155,0xB5,0x00
"SPI SO","result",2.34267417,0.000915666667,0x00,0xBF
"SPI SI","result",2.34267417,0.000915666667,0x3F,0x00
"SPI SO","result",2.34409558,0.000915625,0x00,0xD8
"SPI SI","result",2.34409558,0.000915625,0x90,0x00
"SPI SO","result",2.34554333,0.000915625,0x00,0x7D
"SPI SI","result",2.34554333,0.000915625,0x5D,0x00
"SPI SO","result",2.34696471,0.000915625,0x00,0xF8
"SPI SI","result",2.34696471,0.000915625,0xB0,0x00
"SPI SO","result",2.34841246,0.000915625,0x00,0x7F
"SPI SI","result",2.34841246,0.000915625,0x5F,0x00
"SPI SO","result",2.34983387,0.000915625,0x00,0xF8
"SPI SI","result",2.34983387,0.000915625,0xB0,0x00
"SPI SO","result",2.35128158,0.000915625,0x00,0x1F
"SPI SI","result",2.35128158,0.000915625,0x1D,0x00
"SPI SO","result",2.352703,0.000915625,0x00,0xF8
"SPI SI","result",2.352703,0.000915625,0xF0,0x00
"SPI SO","result",2.35415075,0.000915625,0x00,0xF3
"SPI SI","result",2.35415075,0.000915625,0xF3,0x00
"SPI SO","result",2.35557213,0.000915625,0x00,0x8F
"SPI SI","result",2.35557213,0.000915625,0x0D,0x00
"SPI SO","result",2.35701983,0.000915666667,0x00,0xFF
"SPI SI","result",2.35701983,0.000915666667,0xAF,0x00
"SPI SO","result",2.35844125,0.000915666667,0x00,0xF9
"SPI SI","result",2.35844125,0.000915666667,0x51,0x00
"SPI SO","result",2.35988896,0.000915666667,0x00,0x8F
"SPI SI","result",2.35988896,0.000915666667,0x0B,0x00
"SPI SO","result",2.36131042,0.000915625,0x00,0x81
"SPI SI","result",2.36131042,0.000915625,0x01,0x00
"SPI SO","result",2.36275808,0.000915666667,0x00,0xB3
"SPI SI","result",2.36275808,0.000915666667,0x23,0x00
"SPI SO","result",2.36417958,0.000915583333,0x00,0xFF
"SPI SI","result",2.36417958,0.000915583333,0xDD,0x00
"SPI SO","result",2.36562725,0.000915625,0x00,0xFB
"SPI SI","result",2.36562725,0.000915625,0xF3,0x00
"SPI SO","result",2.36704871,0.000915625,0x00,0x81
"SPI SI","result",2.36704871,0.000915625,0x01,0x00
"SPI SO","result",2.36849637,0.000915625,0x00,0xFF
"SPI SI","result",2.36849637,0.000915625,0xEB,0x00
"SPI SO","result",2.36991783,0.000915625,0x00,0x9F
"SPI SI","result",2.36991783,0.000915625,0x15,0x00
"SPI SO","result",2.3713655,0.000915666667,0x00,0xE3
"SPI SI","result",2.3713655,0.000915666667,0x43,0x00
"SPI SO","result",2.372787,0.000915583333,0x00,0xFF
"SPI SI","result",2.372787,0.000915583333,0xBD,0x00
"SPI SO","result",2.37423463,0.000915666667,0x00,0xFF
"SPI SI","result",2.37423463,0.000915666667,0x57,0x00
"SPI SO","result",2.37565612,0.000915625,0x00,0x81
"SPI SI","result",2.37565612,0.000915625,0x01,0x00
"SPI SO","result",2.37710379,0.000915625,0x00,0x80
"SPI SI","result",2.37710379,0.000915625,0x80,0x00
"SPI SO","result",2.37852538,0.0009155,0x00,0xC0
"SPI SI","result",2.37852538,0.0009155,0x80,0x00
"SPI SO","result",2.37997296,0.000915583333,0x00,0x80
"SPI SI","result",2.37997296,0.000915583333,0x80,0x00
"SPI SO","result",2.3813945,0.000915541667,0x00,0xC1
"SPI SI","result",2.3813945,0.000915541667,0x81,0x00
"SPI SO","result",2.38284204,0.000915625,0x00,0xFB
"SPI SI","result",2.38284204,0.000915625,0xB3,0x00
"SPI SO","result",2.38426354,0.000915625,0x00,0xE0
"SPI SI","result",2.38426354,0.000915625,0xC0,0x00
"SPI SO","result",2.38571121,0.000915583333,0x00,0xFF
"SPI SI","result",2.38571121,0.000915583333,0xFF,0x00
"SPI SO","result",2.38713271,0.000915583333,0x00,0xFF
"SPI SI","result",2.38713271,0.000915583333,0xFF,0x00
"SPI SO","result",2.38858029,0.000915666667,0x00,0x80
"SPI SI","result",2.38858029,0.000915666667,0x00,0x00
"SPI SO","result",2.39000183,0.000915625,0x00,0x00
