name,type,start_time,duration,"mosi","miso"
"SPI SO","result",9.62021183,0.000915625,0x00,0x80
"SPI SI","result",9.62021183,0.000915625,0xF0,0x00
"SPI SO","result",9.62163308,0.000915666667,0x00,0xF9
"SPI SI","result",9.62163308,0.000915666667,0x0A,0x00
"SPI SO","result",9.623081,0.000915625,0x00,0x80
"SPI SI","result",9.623081,0.000915625,0xF0,0x00
"SPI SO","result",9.62450221,0.000915666667,0x00,0xF8
"SPI SI","result",9.62450221,0.000915666667,0x17,0x00
"SPI SO","result",9.62595012,0.000915625,0x00,0x7F
"SPI SI","result",9.62595012,0.000915625,0xC0,0x00
"SPI SO","result",9.62737142,0.000915583333,0x00,0xFF
"SPI SI","result",9.62737142,0.000915583333,0xBF,0x00
"SPI SO","result",9.62881925,0.000915666667,0x00,0xFF
"SPI SI","result",9.62881925,0.000915666667,0x00,0x00
"SPI SO","result",9.6302405,0.000915625,0x00,0xFF
"SPI SI","result",9.6302405,0.000915625,0x55,0x00
"SPI SO","result",9.63168837,0.000915666667,0x00,0x7F
"SPI SI","result",9.63168837,0.000915666667,0x00,0x00
"SPI SO","result",9.63310967,0.000915583333,0x00,0xFD
"SPI SI","result",9.63310967,0.000915583333,0xFF,0x00
"SPI SO","result",9.63455754,0.000915625,0x00,0xFF
"SPI SI","result",9.63455754,0.000915625,0x00,0x00
"SPI SO","result",9.63597875,0.000915625,0x00,0xFC
"SPI SI","result",9.63597875,0.000915625,0x55,0x00
"SPI SO","result",9.63742667,0.000915666667,0x00,0x7E
"SPI SI","result",9.63742667,0.000915666667,0x00,0x00
"SPI SO","result",9.63884792,0.000915625,0x00,0xFB
"SPI SI","result",9.63884792,0.000915625,0xBB,0x00
"SPI SO","result",9.64029583,0.000915625,0x00,0x7E
"SPI SI","result",9.64029583,0.000915625,0x00,0x00
"SPI SO","result",9.64177808,0.000915625,0x00,0xFB
"SPI SI","result",9.64177808,0.000915625,0x55,0x00
"SPI SO","result",9.643226,0.000915666667,0x00,0x7C
"SPI SI","result",9.643226,0.000915666667,0x00,0x00
"SPI SO","result",9.64464725,0.000915583333,0x00,0xFD
"SPI SI","result",9.64464725,0.000915583333,0xAA,0x00
"SPI SO","result",9.64609517,0.000915625,0x00,0xF8
"SPI SI","result",9.64609517,0.000915625,0x00,0x00
"SPI SO","result",9.64751633,0.000915625,0x00,0xF7
"SPI SI","result",9.64751633,0.000915625,0x76,0x00
"SPI SO","result",9.64896429,0.000915625,0x00,0x80
"SPI SI","result",9.64896429,0.000915625,0x01,0x00
